sa1_code_2021,lon,lat
80105105806,149.12071765695723,-35.25109209979035
80105105807,149.117525316627,-35.24986263991522
80105105808,149.11298153461368,-35.256441730297205
80105105809,149.11814249066822,-35.255507984453445
80105105810,149.11499323353908,-35.26676116992244
80105105811,149.11821130880554,-35.264388104256945
80105105812,149.11260687964804,-35.26235500466093
80105105813,149.12534463374567,-35.26237159986542
80105105814,149.10372323498748,-35.25593832584451
80105106003,149.12755717800223,-35.263984084480185
80105106006,149.1220051197275,-35.2691928073315
80105106007,149.11649975588122,-35.26970925479272
80105106008,149.1292948647148,-35.274322194771024
80105106009,149.13038436484757,-35.26753690168603
80105106010,149.12973041916854,-35.27162284260587
80105106011,149.12727388529424,-35.26726450494752
80105106012,149.1267257539691,-35.2706435044163
80105106013,149.1268973726126,-35.27402922449118
80105106014,149.1312840392827,-35.26134318587323
80105106015,149.13091989460588,-35.26421392368904
80105106101,149.1529580981812,-35.24159385998561
80105106102,149.14798789219066,-35.23667250988576
80105106103,149.1616988415413,-35.22757934975233
80105106106,149.1613709169367,-35.24148282440064
80105106107,149.15675100000811,-35.243448968379354
80105106108,149.15945406752897,-35.239944694338604
80105106109,149.15746472946765,-35.236861369752106
80105106110,149.15017521355074,-35.23327419934054
80105106111,149.1540180248765,-35.23525191741092
80105106112,149.15046616978645,-35.23931772960524
80105106113,149.1538942576916,-35.23077204499365
80105106114,149.1562389441265,-35.22921291842207
80105106116,149.1671952195398,-35.22631416348191
80105106117,149.16312978682197,-35.2368012948997
80105106118,149.16910148499687,-35.22859918691985
80105106119,149.15672043033896,-35.2323484143453
80105106120,149.16379713267014,-35.2312149595055
80105106121,149.1591643716296,-35.23443431456016
80105112301,149.09111220982027,-35.272245372724385
80105112401,149.1529079685951,-35.291852854804056
80105112402,149.14957365222912,-35.285424994392116
80105112403,149.1562350373533,-35.285797259715636
80105112404,149.150876579497,-35.28865108961429
80105112405,149.1491325542718,-35.27792906478204
80105112406,149.1596739041436,-35.28953284268539
80105112407,149.14754385943732,-35.289858567942
80105112408,149.14599049444465,-35.28734352486566
80105112410,149.1431473184856,-35.29006374457254
80105112411,149.1441460492488,-35.288695673503774
80105112501,149.16573376837036,-35.299372324356554
80105112502,149.16536114988546,-35.29163426469812
80105112601,149.14392673186035,-35.29351749439331
80105112602,149.14733684447674,-35.30035854466127
80105112701,149.14119817643999,-35.27872652998508
80105112702,149.13739955414133,-35.28045641950963
80105112703,149.1399610489701,-35.2853275545014
80105112704,149.14299099365982,-35.28154850453168
80105112801,149.14968173482916,-35.29813632044106
80106106201,149.1054319267776,-35.314464729486254
80106106202,149.11350130702357,-35.314031799953064
80106106203,149.09280115933538,-35.32131123492316
80106106204,149.10076326097348,-35.31604989425988
80106106205,149.1090890967583,-35.31681192983234
80106106206,149.1031846213128,-35.32438070954766
80106106207,149.1028732589471,-35.318479999415274
80106106208,149.10087906818663,-35.32022998457781
80106106209,149.1091931333464,-35.32020065422335
80106106301,149.12988541987752,-35.31574457942962
80106106302,149.12521968886944,-35.31990926973802
80106106303,149.1215467498622,-35.314924484272375
80106106304,149.1186582179644,-35.31984926965145
80106106401,149.13898506444812,-35.318817991827196
80106106402,149.1385712420378,-35.32378649924877
80106106403,149.14227614040786,-35.3270478745249
80106106405,149.13525518482834,-35.33016626773862
80106106407,149.1381783395938,-35.32855073536728
80106106409,149.1345890517058,-35.317928559498796
80106106410,149.13711407493395,-35.31856170187923
80106106411,149.1418420430215,-35.32007002934928
80106106413,149.1301131697515,-35.323644477905006
80106106414,149.13682159425724,-35.32113899966898
80106106415,149.13325386503774,-35.33434100992148
80106106416,149.13101076458676,-35.32910596148111
80106106417,149.1334341398473,-35.32078256467904
80106106418,149.1465597451621,-35.3230114449517
80106106419,149.14652344154652,-35.32194966470556
80106106420,149.14746625847152,-35.321455824240005
80106106601,149.1119855392205,-35.291592913749824
80106106701,149.1555425018462,-35.334212324267426
80106106702,149.15206180680138,-35.332794994315535
80106106703,149.14938878433358,-35.33079047295004
80106106704,149.15184105929504,-35.32763193879347
80106106705,149.15433994604,-35.33103677985584
80106106706,149.15636837429096,-35.32907862926041
80106106707,149.14787967574165,-35.341623929703125
80106106708,149.13820794177735,-35.33880049467615
80106106709,149.14094749886502,-35.33378799924154
80106106710,149.14614240405078,-35.33689948946436
80106106712,149.14274523705603,-35.3398904996675
80106106713,149.13840679734022,-35.335147529596846
80106106714,149.14212921465497,-35.330285964535165
80106106715,149.14484291194057,-35.331998484734804
80106106716,149.14677512972622,-35.32702160285332
80106106717,149.15562712404434,-35.33672689976131
80106106718,149.14086342374097,-35.342939154560895
80106106719,149.1421435113427,-35.344329949692415
80106106801,149.12952105421516,-35.300363087964556
80106106901,149.12903684700566,-35.344764114326665
80106106902,149.12165285976187,-35.32616732986438
80106106903,149.12460875452615,-35.34136842650956
80106106904,149.1294060815369,-35.34165733455362
80106106905,149.1350783550579,-35.34162600491216
80106106906,149.1318052445055,-35.3381405392453
80106106907,149.1279415293831,-35.33638551745077
80106106908,149.11462753477673,-35.32582575123851
80106106909,149.12407244503024,-35.3356905154503
80106107001,149.10264251229336,-35.31169726433955
80106107002,149.08542684425225,-35.30528338261884
80106107003,149.09868017922074,-35.302330598777246
80106107004,149.0975834404634,-35.30765497431466
80106107005,149.10306937824166,-35.307321469366954
80106107006,149.10405888869678,-35.301767534907576
80106107007,149.10935147938147,-35.30926489253566
80106107008,149.1162178968844,-35.302716239919484
80106112901,149.1321362781793,-35.311211064858455
80106112902,149.13739010476286,-35.31290690579323
80106112903,149.13464039042427,-35.30666517456743
80106113002,149.16929187842973,-35.33159332490196
80106113003,149.15718401941606,-35.32230540631377
80106113004,149.16930849995745,-35.314881917426625
80106113005,149.18137551886335,-35.33772999989015
80106113006,149.1601766346142,-35.31266196647269
80106113007,149.18126815042402,-35.329058094543875
80106113101,149.14452497390698,-35.31246789985052
80106113103,149.14472953826348,-35.319086484279715
80106113104,149.14304806722308,-35.315033004668564
80106113106,149.15127767727137,-35.313492974415475
80106113107,149.13989909845313,-35.31560856928225
80106113108,149.14179654964065,-35.31299444148513
80106113109,149.145321429221,-35.315054752417865
80106113111,149.15007644378522,-35.31935647477149
80106113112,149.15216938185333,-35.31630780990178
80106113113,149.14533946559536,-35.309520804362
80106113114,149.1419507607305,-35.31796052429652
80106113115,149.14721133096697,-35.31703999478218
80106113116,149.1475925544139,-35.312355359703446
80106113117,149.14659771964412,-35.31279873366706
80106113118,149.14423903745714,-35.316416414935816
80106113119,149.14244847770357,-35.31694698946003
80107107101,149.10635852012857,-35.475487904495836
80107107102,149.10173267072582,-35.47721955457299
80107107104,149.09829089159743,-35.47670882480825
80107107105,149.0971365645421,-35.4741357597922
80107107106,149.10012317180767,-35.47262084925907
80107107107,149.09399132737383,-35.475507094657914
80107107108,149.09418191574113,-35.47112860426945
80107107109,149.1024724989393,-35.46864263979863
80107107110,149.0977056221218,-35.466668014233704
80107107111,149.10189354462017,-35.471078471693936
80107107112,149.1058967546315,-35.46965299836418
80107107113,149.09246744239383,-35.46570239482486
80107107114,149.09426334532668,-35.46843364412323
80107107202,149.08193931931635,-35.43166828732496
80107107203,149.0852983294711,-35.43235085351899
80107107204,149.07446001453266,-35.430950498535175
80107107205,149.0697908690282,-35.42854566480263
80107107206,149.07571496098458,-35.425875704472716
80107107207,149.07756418970934,-35.43034049933429
80107107208,149.0798581590599,-35.42769182475899
80107107209,149.08027702101904,-35.43921056439827
80107107210,149.08846158504736,-35.437095238313006
80107107211,149.0853548299092,-35.436334009186375
80107107301,149.09960830150428,-35.43457016924242
80107107302,149.10773798385867,-35.434472674224956
80107107303,149.1002433322567,-35.437659034235324
80107107304,149.1132372149065,-35.438872134725166
80107107307,149.11585695470157,-35.44286314916036
80107107308,149.11088221940543,-35.44184559877041
80107107309,149.10331918804403,-35.44169701976921
80107107310,149.1047871070835,-35.44824014423517
80107107311,149.09496544429828,-35.43843513240601
80107107312,149.1077257694657,-35.4418732258057
80107107313,149.09820244347455,-35.44194623917905
80107107314,149.10866868969697,-35.436950684810455
80107107315,149.1207150994536,-35.437378229497554
80107107316,149.1145820395992,-35.43516072070354
80107107317,149.10532663883643,-35.43759998967972
80107107401,149.11924609794426,-35.41606460941363
80107107402,149.1271898398146,-35.41555759485479
80107107403,149.1270438033938,-35.42693232428489
80107107404,149.11666496774006,-35.419807884347975
80107107405,149.1157106245317,-35.4228987993946
80107107406,149.12096090456654,-35.42782468452461
80107107407,149.1217123129623,-35.421556004832134
80107107408,149.12624223936075,-35.42173680679655
80107107409,149.13020060996465,-35.42374739916457
80107107410,149.13597804296776,-35.42471062471135
80107107411,149.1327361228204,-35.42816683959291
80107107412,149.11778921560636,-35.42549704970738
80107107413,149.13014086840502,-35.42009121958958
80107107502,149.09352480170406,-35.45386766976526
80107107503,149.10212639512832,-35.4550162776156
80107107504,149.09460155474298,-35.46023670948437
80107107505,149.10074265811247,-35.45787004469209
80107107506,149.09984988094203,-35.46293516438067
80107107507,149.10317198381338,-35.46457556433565
80107107508,149.10943458432502,-35.46826978967652
80107107509,149.1009003106482,-35.45977500980973
80107107510,149.10876352573982,-35.46486723945538
80107107512,149.0965267620761,-35.45541957972681
80107107513,149.10893428469555,-35.4620727348048
80107107514,149.1016045233556,-35.45283024482358
80107107515,149.1161605196906,-35.46624033833766
80107107516,149.0936759944546,-35.44940537825052
80107107517,149.11269987144962,-35.46702683980351
80107107601,149.10825661720477,-35.397198599590844
80107107602,149.11984291436454,-35.399441675637405
80107107603,149.11659424427603,-35.40337055423914
80107107604,149.1140863842597,-35.402858160771025
80107107605,149.12292519580103,-35.402185569428696
80107107606,149.10960262138548,-35.40234896970716
80107107607,149.12324193368542,-35.412148124426075
80107107608,149.12152156289824,-35.40668152453089
80107107609,149.11927015482757,-35.393673033801925
80107107701,149.13626991638336,-35.414933494390176
80107107702,149.13181801226065,-35.416537754235264
80107107703,149.13366146481812,-35.41997538064867
80107107704,149.1332384337778,-35.41188204986199
80107107705,149.13826424997595,-35.42191186987268
80107107706,149.1407081328761,-35.4200176746888
80107107707,149.14111683488937,-35.41775813937084
80107107708,149.14026049967507,-35.411067712329064
80107107801,149.08539618475157,-35.4632147517232
80107107802,149.08585354311387,-35.46732579452983
80107107803,149.08850636965752,-35.46601653969909
80107107804,149.08976410448008,-35.470429478631594
80107107805,149.088109214589,-35.47271858630741
80107107806,149.0843162768294,-35.470597919468055
80107107807,149.08736897494708,-35.45086479470806
80107107808,149.08860126678584,-35.45377951918918
80107107809,149.08996817476316,-35.44935676158309
80107107810,149.08391794945945,-35.454580852779785
80107107811,149.08750131924626,-35.460458198155436
80107107812,149.0827643698025,-35.46042015966139
80107107813,149.07604944957896,-35.45983516783992
80107107814,149.08070217477842,-35.46511439556009
80107107815,149.0795915399819,-35.45795168437664
80107107816,149.08024976433666,-35.46082749921558
80107107817,149.08375959084785,-35.44175223441181
80107107818,149.08952208666443,-35.442091589489074
80107107819,149.08595182689083,-35.44599124960154
80107107820,149.08942665863185,-35.446645119815436
80107107821,149.08341932608622,-35.44934268480762
80107107901,149.10552855945105,-35.40653669239571
80107107902,149.1041816183275,-35.41200073964968
80107107903,149.10756487940168,-35.41042427183901
80107107904,149.11077596487695,-35.40712899574903
80107107905,149.11536097327365,-35.408775844891
80107107906,149.11223656444346,-35.41475988329418
80107107907,149.10360139289227,-35.41735737484808
80107107908,149.10963692984282,-35.40959060826713
80107107909,149.10506103485469,-35.41575917040344
80107108002,149.06864169470944,-35.40050394936444
80107108003,149.07191888451152,-35.40469436354414
80107108006,149.06702159567092,-35.41620332973956
80107108007,149.0648636546106,-35.42307146034419
80107108008,149.073848189959,-35.41548176166008
80107108009,149.06047016972738,-35.41121877854685
80107108010,149.0701040846183,-35.41220104286689
80107108011,149.06488149425383,-35.412213504466465
80107108012,149.06996242928113,-35.42126023064871
80107108013,149.0729917954559,-35.421600409261764
80107108014,149.0769889256694,-35.423105414184526
80107108015,149.0717006100671,-35.41990311455262
80107108016,149.07295398446726,-35.419466628618935
80107108101,149.0892178048198,-35.43431429278565
80107108102,149.09365240200026,-35.434141544683776
80107108103,149.09178469133687,-35.43046937942911
80107108104,149.09636023149042,-35.43201030968363
80107108105,149.09759036467756,-35.427628524420484
80107108106,149.09355450180396,-35.42817973425465
80107108107,149.1035023769884,-35.430757859463554
80107108108,149.09647475141782,-35.423741394354956
80107108109,149.10111980859796,-35.42704924975188
80107108111,149.09962949725337,-35.430463964352455
80107108112,149.083346208612,-35.42514402973658
80107108113,149.0902754138617,-35.426099914876254
80107108114,149.0873073595017,-35.426098670468384
80107108201,149.07841532906804,-35.388347484333586
80107108202,149.04841280232088,-35.38554904929302
80107108203,149.05429351642886,-35.383870479826264
80107108204,149.0541370676356,-35.39547243986445
80107108205,149.05507182128258,-35.39340399980246
80107108206,149.0564665482877,-35.39072150418653
80107108207,149.06378714232017,-35.39124747439627
80107108208,149.08082171359322,-35.38571469431449
80107108209,149.08422961006576,-35.38574915677941
80107108210,149.07721578441462,-35.384992910431265
80107108211,149.0746355300678,-35.38270488433999
80107108212,149.0719916426596,-35.381527869862644
80107108213,149.06075053572422,-35.39932587950534
80107108214,149.06307945762418,-35.40123589472075
80107108215,149.06785075684783,-35.39608237427196
80107108216,149.07400213874075,-35.393291019490995
80107108217,149.06791149463913,-35.38123749973905
80107108218,149.06693571762807,-35.37658486478673
80107108219,149.0582644194293,-35.38693151448832
80107108220,149.04631457137913,-35.38838533937079
80107108221,149.0489587094174,-35.39036940473019
80107108222,149.06371069479118,-35.37511111946504
80107108223,149.07502103758046,-35.39111499444552
80107108224,149.07173962479823,-35.38883850431088
80107108225,149.06375941761556,-35.3862724892071
80107108226,149.0612520148417,-35.38174872983888
80107108227,149.0692897249823,-35.38584098435333
80107108228,149.06106831206105,-35.37174239487638
80107108229,149.04491888856668,-35.37465850440733
80107108230,149.0399923613602,-35.37589813463082
80107108231,149.05932138437916,-35.376291382242904
80107108232,149.03812063432918,-35.39524435246544
80107108233,149.0815056109005,-35.38980180951024
80107108234,149.0533921944835,-35.37409141465546
80107108235,149.05342640502442,-35.37752048923656
80107108236,149.0479868400778,-35.3809690497412
80107108237,149.03638801680978,-35.38956627432195
80107108238,149.04175451728278,-35.3929747798147
80107108239,149.04995629752355,-35.3919560147873
80107108240,149.04181503498685,-35.39572375968805
80107108241,149.08908816444963,-35.386065779254345
80107108301,149.1270040996549,-35.403710768839275
80107108302,149.13124323420928,-35.40371414578275
80107108303,149.13385922802962,-35.4069275992298
80107108401,149.1014312634901,-35.408408029269985
80107108402,149.09591969947172,-35.40981712048778
80107108403,149.0903403126494,-35.40895421986805
80107108404,149.08203823191394,-35.415291289222154
80107108405,149.0774480896454,-35.418026217264035
80107108406,149.08702318734305,-35.41248041988382
80107108407,149.092482084933,-35.41064736918861
80107108408,149.0991471854891,-35.41169200453589
80107108409,149.08041756334353,-35.41856899417198
80107108410,149.08725991857327,-35.41574416457701
80107108411,149.0871832464655,-35.41848502461502
80107108412,149.09283757973193,-35.41660708986179
80107108413,149.09180633265035,-35.41370481917163
80107108414,149.0839634850612,-35.41865209686779
80107108415,149.1000766642288,-35.41825147954652
80107108417,149.09756993968296,-35.41618116044891
80107108418,149.10039505501325,-35.413549268262486
80107108419,149.09261446157151,-35.42039438963964
80107108420,149.08297939953206,-35.421840144297605
80107108501,149.0918058574416,-35.38230363939012
80107108601,149.07576811968983,-35.405035443870496
80107108602,149.0804160730385,-35.41319978479654
80107108603,149.08321503841083,-35.408605569445356
80107108604,149.08101436359408,-35.41160349442398
80107108605,149.07770607591357,-35.41006947917774
80107108701,149.1100269370167,-35.42275580965606
80107108702,149.12595073694936,-35.43039170473805
80107108703,149.12243483333523,-35.43269322943572
80107108704,149.11034779906646,-35.42919481931959
80107108705,149.1169749458019,-35.4306459943195
80107108706,149.1064872073863,-35.424045679448156
80107108707,149.11270726548273,-35.41889579971245
80107108801,149.11338282732245,-35.45327762946652
80107108802,149.11580487846624,-35.457121609372315
80107108803,149.11303737748503,-35.44770824949551
80107108804,149.11900253951785,-35.44914750943249
80107108805,149.11964421870172,-35.4441230244245
80107108806,149.12531556066978,-35.44041660453663
80107108807,149.12462466728314,-35.4440745194652
80107108808,149.1277553975579,-35.44899206941361
80107108809,149.12391592886328,-35.4524610746268
80107108810,149.12259828539445,-35.44777394462289
80107108901,149.10855804600007,-35.498558769307046
80107109001,149.09460049473094,-35.38952433120227
80107109002,149.09267341890197,-35.38725321488356
80107109003,149.09838615344168,-35.39667600442626
80107109004,149.10173894994966,-35.40057704417562
80107109005,149.08677949506776,-35.39841143145119
80107109006,149.08358366478262,-35.400683615272264
80107109007,149.09899341547208,-35.403983199565005
80107109008,149.0883306259503,-35.406611269530174
80107109009,149.08155366448003,-35.39737937053045
80107109010,149.09810692920362,-35.39090557851499
80107109011,149.09183981106437,-35.3999370141987
80107109012,149.09620735978865,-35.39907539029695
80107109013,149.10176743462904,-35.39255770948462
80107109014,149.09057203128032,-35.39081201450525
80107109015,149.0778424249023,-35.40169264418844
80107109016,149.07683039997124,-35.39709073582792
80107109017,149.08292556529366,-35.3921367842981
80107109018,149.0935671985922,-35.3945479896788
80107109019,149.088857044995,-35.394949533274506
80107109020,149.0844655867111,-35.40352575429598
80107113201,149.04034360982277,-35.40305001938717
80107113202,149.02903956063045,-35.384655929412524
80108109101,149.02741279429588,-35.34756552135917
80108109102,149.0369795879671,-35.3540440845856
80108109103,149.0406736679262,-35.35611972968284
80108109104,149.04568686638785,-35.35760050917934
80108109105,149.03052485757905,-35.3535260747606
80108109106,149.03622309600505,-35.35855687433369
80108109107,149.04203830586079,-35.35937396927188
80108109108,149.04523912898227,-35.362512504180025
80108109201,149.03448135878887,-35.33620437976252
80108109202,149.02986387988793,-35.34129292072056
80108109203,149.03381412163688,-35.34060207475833
80108109204,149.03815322969928,-35.340292602500284
80108109205,149.0377674482005,-35.331763514455496
80108109206,149.03157457492117,-35.33228370483505
80108109207,149.02912614834233,-35.33736874434413
80108109208,149.02956518556442,-35.33350529957455
80108109209,149.03451584421427,-35.328351874918596
80108109210,149.02524576947135,-35.337495819387634
80108109301,149.055430727883,-35.35959146420147
80108109302,149.05988496493052,-35.36058352074474
80108109303,149.06472110455138,-35.36192598731831
80108109304,149.05311257678332,-35.3629599743264
80108109305,149.0514199396839,-35.357429599657635
80108109306,149.05903999160796,-35.3643629193583
80108109401,149.04359093962486,-35.3393178346328
80108109402,149.04885425421443,-35.327629534886555
80108109403,149.04268959971319,-35.331787733308744
80108109404,149.04859991420804,-35.33825643051575
80108109405,149.04863363606546,-35.33255598466318
80108109406,149.04156493233364,-35.3344285693118
80108109407,149.0399289411994,-35.33695959927686
80108109501,149.0362817676712,-35.35149703485929
80108109502,149.03997682499738,-35.351541266860345
80108109503,149.03304637108943,-35.3482305192631
80108109504,149.0402118682931,-35.34834954451844
80108109505,149.0413653545253,-35.34418414975639
80108109506,149.0332608456601,-35.35016627919986
80108109507,149.04555051919573,-35.34507978822411
80108109508,149.03650669953018,-35.34527259246332
80108109509,149.0313175579352,-35.34616906443504
80108109601,149.04918982438036,-35.34542975372198
80108109602,149.05427303843365,-35.346072109497925
80108109603,149.05278271541098,-35.35020900990758
80108109604,149.0457172698687,-35.3511171551938
80108109605,149.04915987454882,-35.35431025473193
80108109701,149.05746020536614,-35.35570734457965
80108109702,149.06236135965742,-35.354279024510234
80108109703,149.0673713376588,-35.35457551990587
80108109705,149.05677280462928,-35.35140908439524
80108109706,149.0667644870568,-35.34986394487571
80108109707,149.0617696079387,-35.35031052455557
80108109708,149.05923480565036,-35.34828145955866
80108109801,149.05536672651226,-35.33814899432767
80108109802,149.05544714998473,-35.332158492580874
80108109804,149.0621819095013,-35.33743439458083
80108109806,149.05307754787714,-35.34227644475951
80108109807,149.05956202597577,-35.34398645987276
80108109808,149.06552054496711,-35.3448405144811
80108109809,149.0623456687843,-35.34121044983195
80108109810,149.05909584975066,-35.33289894338949
80108109811,149.0572597436156,-35.320514494914015
80108109812,149.06068072944012,-35.33076751433444
80108109813,149.05986204441604,-35.324503284319434
80108109814,149.05860564808324,-35.33511600469693
80108113301,149.0727265948177,-35.30828266461285
80109109901,149.07991794643365,-35.35075433952978
80109109902,149.0833514942991,-35.35424976951988
80109109903,149.07263915999448,-35.355115478300704
80109109904,149.07818712734144,-35.356283304601696
80109109905,149.0750191592032,-35.35180623633455
80109110001,149.07213620225005,-35.31896881444088
80109110002,149.070358046434,-35.33028477947725
80109110003,149.07911885995412,-35.32915874751156
80109110004,149.08334466440806,-35.334077646708856
80109110005,149.06995751100496,-35.32437579966339
80109110006,149.0783381242592,-35.33364100846545
80109110007,149.07483630353383,-35.33209744920064
80109110008,149.08412217425277,-35.32270449482286
80109110010,149.08610050525684,-35.3171848043044
80109110011,149.07785076755633,-35.32517711975728
80109110012,149.07757045545844,-35.32125054982981
80109110013,149.0818055592722,-35.325620389712064
80109110014,149.0845532290452,-35.32798700971885
80109110101,149.10255720468072,-35.37364709142398
80109110102,149.1126170503737,-35.379426309185064
80109110104,149.1056909550915,-35.376313654793016
80109110105,149.10678872152147,-35.37205310980734
80109110106,149.0994469065871,-35.373123594327424
80109110107,149.09624829242284,-35.37534142969921
80109110108,149.11014066732488,-35.381647179280144
80109110109,149.10437177819847,-35.38062602924377
80109110110,149.10158654537182,-35.37738741982669
80109110201,149.1172515047385,-35.34206427585137
80109110202,149.0980899779942,-35.34049945459971
80109110203,149.11035095933966,-35.34172354187564
80109110204,149.11201285968323,-35.3348700737073
80109110205,149.10329200322693,-35.337638694299834
80109110206,149.10526508267992,-35.34095947462928
80109110207,149.10483785291393,-35.3434362498422
80109110209,149.1130782948479,-35.341246469394584
80109110210,149.10130729957416,-35.347234343281485
80109110211,149.10582045801948,-35.34674868429675
80109110301,149.0921078395991,-35.333084486313346
80109110302,149.1015106916292,-35.33400170979249
80109110303,149.0900742199842,-35.336158764591495
80109110304,149.09824436605223,-35.32946526492052
80109110305,149.097732371256,-35.33241342981702
80109110306,149.09040734852923,-35.33029739444315
80109110307,149.09765249845086,-35.336420714743106
80109110308,149.09794010486885,-35.33499148935661
80109110401,149.10978170502892,-35.36098989636998
80109110402,149.1097736749886,-35.36745652868628
80109110403,149.11390253505368,-35.36863610422356
80109110404,149.11581120979238,-35.37699183664368
80109110405,149.11289535922845,-35.37391515925686
80109110406,149.11782528476164,-35.36568555221009
80109110501,149.06899730000114,-35.33998810247836
80109110502,149.07504352420858,-35.33704636439194
80109110503,149.08027377720254,-35.33840168422016
80109110504,149.07900267544852,-35.341684969551515
80109110505,149.0775040618741,-35.34386899481088
80109110506,149.07388481427313,-35.341967980609006
80109110507,149.07859405877528,-35.346308789395955
80109110601,149.09490033171153,-35.35611135926956
80109110602,149.0953631796785,-35.3611338498686
80109110603,149.10126174959933,-35.359499129826645
80109110604,149.09820381430364,-35.36984474485996
80109110605,149.09547385481642,-35.367847464534435
80109110606,149.1034588149853,-35.36571268964179
80109110607,149.10113282967802,-35.3687410268566
80109110701,149.1061080294032,-35.358729939757346
80109110702,149.11358116096415,-35.352320724233984
80109110801,149.0899582843119,-35.361067731715266
80109110802,149.07985572732042,-35.361103009828575
80109110803,149.08101596439198,-35.36664135276917
80109110804,149.08516603188423,-35.36377281462236
80109110805,149.08046634366008,-35.35836075446428
80109110806,149.07686394486058,-35.3627240538259
80109110807,149.08466850535405,-35.35942028489764
80109110901,149.08913947981188,-35.34819564584489
80109110904,149.0881366599175,-35.35295458560105
80109110905,149.0927858098221,-35.35171248777744
80109110907,149.0955380744778,-35.34605298447806
80109110908,149.09731168481852,-35.34724934353787
80109110910,149.0981868388397,-35.35251735479191
80109110913,149.094977749421,-35.35140068491904
80109110915,149.09373825489033,-35.34738890469931
80109110916,149.0841644965807,-35.33861090956631
80109110917,149.0904313946327,-35.347138609604315
80109110918,149.0879956567573,-35.33905130437802
80109110919,149.09343719979418,-35.34259078961952
80109110920,149.08897108432367,-35.34343294584925
80109110921,149.0857501048039,-35.344997100645934
80109111001,149.08981841841876,-35.37476426961005
80109111002,149.0896153847915,-35.368674338435326
80109111003,149.0834536713745,-35.37141510444439
80109111004,149.08666440920175,-35.36913634575541
80109111005,149.0843049095478,-35.37462208956136
80109111006,149.08661681735634,-35.37705927920788
80110113401,149.066935999699,-35.29713481568733
80110113505,149.03621135682093,-35.31260149479902
80110113506,149.04287249939995,-35.3152364975196
80110113507,149.03634389964787,-35.317651994460206
80110113508,149.04851499466764,-35.324043757695854
80110113509,149.03896450002895,-35.31621166355726
80110113510,149.04482917741245,-35.32261849489712
80110113511,149.04241910170973,-35.321207914484056
80110113512,149.03641549986756,-35.316027425502625
80110113513,149.04207266192884,-35.31786199477718
80110113514,149.04627400435928,-35.32548138534838
80110113515,149.04077023951416,-35.31396950481111
80110113602,149.02462548995422,-35.28880025779864
80110113603,149.02650471432457,-35.30789291471308
80110113604,149.0236668474089,-35.299749489707786
80110113605,149.0257734353777,-35.30437734974865
80110113606,149.02704944462803,-35.30184348450339
80110113701,149.04150896818973,-35.29863749926904
80110113901,149.0287244972058,-35.31285499978658
80110113902,149.0392828908134,-35.32536949948441
80110113903,149.04195135433122,-35.32430699968647
80110113904,149.039156480785,-35.32359499967447
80110113905,149.03815029130996,-35.32197649946483
80110113906,149.03346929253527,-35.325104504873735
80110113907,149.0352848541998,-35.319449499311695
80110113908,149.03368687348024,-35.32226700429372
80110113909,149.03318099980444,-35.31729749752385
80110113910,149.03382899953462,-35.318208149348976
80110114501,149.05692798949292,-35.28928043488314
80110114601,149.03360493275326,-35.27811899969297
80111114001,148.9891985546359,-35.31792516283972
80111114002,148.976642423719,-35.42912741962665
80111114004,149.0644283193458,-35.508998643619115
80111114005,148.90518695403162,-35.28072774963543
80111114006,148.9251399136092,-35.29606800922032
80111114101,148.93696006469528,-35.694300920527404
