sa1_code_2021,school,walk_time_sec,walk_time_min,within_10_min,within_15_min,within_20_min,lon,lat
80104103811,Amaroo School,3255.2607246295456,54.25434541049243,0,0,0,149.14413514459957,-35.16911774958007
80104103812,Amaroo School,4112.453565328963,68.54089275548272,0,0,0,149.14877576679717,-35.16109550444771
80104103813,Amaroo School,2286.9441181934144,38.11573530322357,0,0,0,149.1441877975533,-35.1771514295116
80104103813,Harrison School,2635.265980718645,43.92109967864408,0,0,0,149.1441877975533,-35.1771514295116
80104103814,Amaroo School,3138.774469428865,52.31290782381441,0,0,0,149.1414268794265,-35.17528121939292
80104103814,Harrison School,3487.096331954096,58.11827219923494,0,0,0,149.1414268794265,-35.17528121939292
80104103815,Amaroo School,3270.930865287622,54.51551442146037,0,0,0,149.14078358417345,-35.16892498333377
80104103815,Harrison School,3619.252727812853,60.32087879688088,0,0,0,149.14078358417345,-35.16892498333377
80104103907,Harrison School,1085.4477738309452,18.090796230515753,0,0,1,149.14459319915622,-35.195715034849364
80104103908,Harrison School,989.957400198364,16.499290003306065,0,0,1,149.14275330482556,-35.200730559501814
80104103910,Harrison School,571.2272650781958,9.520454417969932,1,1,1,149.14742949042693,-35.19891189989298
80104103912,Harrison School,1134.5874836680184,18.909791394466975,0,0,1,149.14195352664325,-35.20408683999472
80104103914,Harrison School,1393.26824138632,23.221137356438664,0,0,0,149.137177729555,-35.19974413434663
80104103915,Harrison School,1262.7554557380165,21.045924262300275,0,0,0,149.14587400451185,-35.19075480482598
80104103916,Harrison School,754.7178265509735,12.578630442516225,0,1,1,149.14978533932754,-35.19552521152708
80104103918,Harrison School,1656.4838823298564,27.608064705497608,0,0,0,149.14429250967444,-35.188400569336906
80104103919,Harrison School,1641.918545855457,27.365309097590952,0,0,0,149.1349820125403,-35.20415144445896
80104103921,Harrison School,550.3419569344479,9.172365948907466,1,1,1,149.14830210491075,-35.20192102770918
80104103922,Harrison School,607.5601367275281,10.126002278792134,0,1,1,149.1457047035219,-35.20150429436267
80104103923,Harrison School,986.635926063378,16.443932101056298,0,0,1,149.1416322801145,-35.199052664538165
80104103924,Harrison School,1028.6185182906436,17.143641971510725,0,0,1,149.14376278662607,-35.2055440844476
80104103925,Harrison School,1588.480540856512,26.474675680941868,0,0,0,149.13749971449892,-35.20545181132927
80104103927,Harrison School,985.2120533932924,16.420200889888207,0,0,1,149.14755867445297,-35.19514359837257
80104104001,Amaroo School,2024.8609153809568,33.747681923015946,0,0,0,149.1375122217426,-35.18241175996241
80104104001,Harrison School,2373.182777906188,39.55304629843647,0,0,0,149.1375122217426,-35.18241175996241
80104104002,Harrison School,3062.336872582031,51.03894787636718,0,0,0,149.13730399585302,-35.17586137992542
80104104005,Harrison School,2217.3476492839163,36.95579415473194,0,0,0,149.14326818950204,-35.18242626653511
80104104006,Amaroo School,1781.5042456050958,29.691737426751597,0,0,0,149.14063223421775,-35.18276757993697
80104104006,Harrison School,2129.8261081303267,35.49710180217211,0,0,0,149.14063223421775,-35.18276757993697
80104104007,Harrison School,1847.3941001189728,30.789901668649545,0,0,0,149.1471518741732,-35.18344594479564
80104104008,Harrison School,1564.0643598046158,26.06773933007693,0,0,0,149.15210832066848,-35.18419076936923
80104104013,Harrison School,2671.26002989944,44.521000498324,0,0,0,149.14092417949857,-35.17951013786475
80104104014,Amaroo School,2805.5545189277736,46.75924198212956,0,0,0,149.1300803354296,-35.17820985941912
80104104014,Harrison School,3153.8763814530053,52.56460635755009,0,0,0,149.1300803354296,-35.17820985941912
80104104015,Amaroo School,2412.045103633306,40.20075172722177,0,0,0,149.137947809434,-35.17906103867626
80104104015,Harrison School,2760.3669661585373,46.00611610264229,0,0,0,149.137947809434,-35.17906103867626
80104104017,Harrison School,1473.2506157550547,24.55417692925091,0,0,0,149.1471317078934,-35.186504439552166
80104104019,Harrison School,2520.012444673246,42.00020741122077,0,0,0,149.1280412531594,-35.18728781446225
80104104022,Harrison School,2336.763854823002,38.94606424705003,0,0,0,149.13338702410894,-35.18591646987984
80104104024,Harrison School,2930.479059860809,48.84131766434681,0,0,0,149.13496183637903,-35.178811409643615
80104104025,Harrison School,1201.0673749322327,20.01778958220388,0,0,0,149.15067239961942,-35.187601462438714
80104104026,Harrison School,2583.824151588723,43.06373585981205,0,0,0,149.13463097967332,-35.18182822692736
80104104027,Harrison School,2267.642082983992,37.79403471639987,0,0,0,149.13608388876276,-35.18459967987192
80104104401,Harrison School,1209.7809249590373,20.163015415983956,0,0,0,149.1530789898589,-35.188298970537495
80104104402,Harrison School,1413.6672365795469,23.561120609659113,0,0,0,149.15726433419235,-35.18783650233906
80104104404,Harrison School,1025.569402205717,17.092823370095285,0,0,1,149.15826914744835,-35.19651695497947
80104104404,Telopea Park School,13141.190417254682,219.01984028757803,0,0,0,149.15826914744835,-35.19651695497947
80104104405,Harrison School,1289.176268222348,21.486271137039132,0,0,0,149.16224590926112,-35.19816176933056
80104104409,Harrison School,961.9736976725768,16.032894961209614,0,0,1,149.15918323625058,-35.193401254733104
80104104410,Harrison School,548.7110672415054,9.14518445402509,1,1,1,149.14893815435275,-35.204941328695284
80104104411,Harrison School,834.2961916730012,13.904936527883354,0,1,1,149.1574230745879,-35.19984415235999
80104104412,Harrison School,956.0040891928916,15.933401486548194,0,0,1,149.15311654392934,-35.191485020016344
80104104413,Harrison School,969.9908083991444,16.166513473319075,0,0,1,149.16087599282585,-35.20090826992001
80104104414,Harrison School,686.7818451017309,11.446364085028849,0,1,1,149.15082032250234,-35.20522500436321
80104104415,Harrison School,419.5000339453142,6.991667232421904,1,1,1,149.1510424345496,-35.2026630183978
80104104416,Harrison School,1671.9692107385165,27.866153512308607,0,0,0,149.15737699460706,-35.20798827832449
80104104417,Harrison School,1781.9592181547005,29.69932030257834,0,0,0,149.1612097816326,-35.20599150981548
80104104418,Harrison School,430.14414568364725,7.169069094727454,1,1,1,149.15126398964142,-35.19603695872108
80104104419,Harrison School,163.5952084491159,2.7265868074852646,1,1,1,149.15009810935328,-35.19996885135266
80104104420,Harrison School,833.8159159246903,13.896931932078171,0,1,1,149.1540820253489,-35.19307117980068
80104104421,Harrison School,483.541223694485,8.059020394908083,1,1,1,149.1494109394834,-35.20293553380081
80104104423,Harrison School,1086.7761693280647,18.112936155467747,0,0,1,149.15605031498478,-35.191213494716564
80104104424,Harrison School,1731.4382782219634,28.857304637032723,0,0,0,149.1542405842848,-35.207933499795026
80104104426,Harrison School,807.3172214188991,13.455287023648317,0,1,1,149.1496179364777,-35.20761756468315
80104104602,Harrison School,3999.144987881161,66.65241646468601,0,0,0,149.11828523925507,-35.17863482788766
80104104603,Amaroo School,3497.394593135851,58.28990988559752,0,0,0,149.12348512829402,-35.17979232446837
80104104612,Amaroo School,3673.952638295309,61.232543971588484,0,0,0,149.1194144943308,-35.17522854674365
80104104613,Amaroo School,3360.668221820268,56.0111370303378,0,0,0,149.1212789494996,-35.17660369085806
80104104614,Amaroo School,3681.647262437142,61.3607877072857,0,0,0,149.12056537455027,-35.180243709686906
80104104631,Amaroo School,5481.723075115107,91.36205125191846,0,0,0,149.10598114416592,-35.16337705638527
80104111601,Amaroo School,2743.903832203568,45.73173053672613,0,0,0,149.17184342980656,-35.18368637987817
80104111801,Amaroo School,4263.403084885014,71.0567180814169,0,0,0,149.1293346277425,-35.16081350999292
80104112001,Amaroo School,5894.5805162740735,98.24300860456789,0,0,0,149.10805764216602,-35.157947179944514
80104112003,Amaroo School,5566.03919260564,92.76731987676067,0,0,0,149.11136134215042,-35.15710349936497
80105105001,Ainslie School,686.3137641863573,11.438562736439287,0,1,1,149.14543816978383,-35.25809263629526
80105105001,Campbell High School,2573.57570395809,42.892928399301496,0,0,0,149.14543816978383,-35.25809263629526
80105105001,Dickson College,2529.8883611707283,42.16480601951214,0,0,0,149.14543816978383,-35.25809263629526
80105105001,North Ainslie Primary School,557.2952827277961,9.288254712129936,1,1,1,149.14543816978383,-35.25809263629526
80105105002,Ainslie School,1757.1702420228778,29.286170700381298,0,0,0,149.1485454737926,-35.26880049947706
80105105002,Campbell High School,1400.2241200261396,23.337068667102326,0,0,0,149.1485454737926,-35.26880049947706
80105105004,North Ainslie Primary School,903.2188339670304,15.05364723278384,0,0,1,149.15688679922792,-35.254278613557915
80105105005,Campbell High School,2662.712572817131,44.378542880285515,0,0,0,149.1536052292405,-35.257498008889165
80105105005,Dickson College,3184.1650911899696,53.0694181864995,0,0,0,149.1536052292405,-35.257498008889165
80105105005,North Ainslie Primary School,533.318582987385,8.88864304978975,1,1,1,149.1536052292405,-35.257498008889165
80105105006,Ainslie School,2021.971605842308,33.69952676403847,0,0,0,149.14527651974507,-35.27335274451448
80105105006,Campbell High School,912.3661072424304,15.206101787373841,0,0,1,149.14527651974507,-35.27335274451448
80105105007,Ainslie School,1973.4280804527584,32.89046800754598,0,0,0,149.1432549797758,-35.27110453494661
80105105007,Campbell High School,1065.5150806303266,17.75858467717211,0,0,1,149.1432549797758,-35.27110453494661
80105105008,Campbell High School,2417.900199170764,40.29833665284607,0,0,0,149.14217061980307,-35.25822824356877
80105105008,North Ainslie Primary School,551.7652108005359,9.196086846675598,1,1,1,149.14217061980307,-35.25822824356877
80105105011,Ainslie School,971.2821907540148,16.188036512566914,0,0,1,149.1502125547204,-35.25986028391689
80105105011,Campbell High School,2343.467689145996,39.05779481909993,0,0,0,149.1502125547204,-35.25986028391689
80105105011,Dickson College,2890.977506485802,48.18295844143004,0,0,0,149.1502125547204,-35.25986028391689
80105105011,North Ainslie Primary School,654.4952028340581,10.908253380567634,0,1,1,149.1502125547204,-35.25986028391689
80105105012,Campbell High School,3044.006308229156,50.73343847048593,0,0,0,149.15235986062615,-35.25354745934288
80105105012,North Ainslie Primary School,475.5401831576584,7.925669719294307,1,1,1,149.15235986062615,-35.25354745934288
80105105013,Ainslie School,1668.1791740531105,27.80298623421851,0,0,0,149.1424186680092,-35.26728142479616
80105105013,Campbell High School,1458.6051744344563,24.31008624057427,0,0,0,149.1424186680092,-35.26728142479616
80105105013,Campbell Primary School,2745.272032064788,45.75453386774647,0,0,0,149.1424186680092,-35.26728142479616
80105105013,Dickson College,2668.975558672814,44.48292597788023,0,0,0,149.1424186680092,-35.26728142479616
80105105014,Campbell High School,2714.0370851857742,45.2339514197629,0,0,0,149.1481905116946,-35.25546397940578
80105105014,Dickson College,2756.7202258390994,45.94533709731832,0,0,0,149.1481905116946,-35.25546397940578
80105105014,North Ainslie Primary School,114.2765497045948,1.9046091617432466,1,1,1,149.1481905116946,-35.25546397940578
80105105016,Ainslie School,1331.8391783521956,22.19731963920326,0,0,0,149.14418301402443,-35.2638594897146
80105105017,Ainslie School,1460.6400236276172,24.34400039379362,0,0,0,149.13889313176028,-35.26338407474641
80105105017,Campbell High School,2427.340972439247,40.45568287398745,0,0,0,149.13889313176028,-35.26338407474641
80105105102,Ainslie School,2144.595989429031,35.74326649048385,0,0,0,149.13945628740856,-35.27591105447235
80105105102,Campbell High School,1070.994153797279,17.849902563287984,0,0,1,149.13945628740856,-35.27591105447235
80105105109,Ainslie School,1620.6689644089752,27.01114940681625,0,0,0,149.13507626467822,-35.264367581725345
80105105110,Ainslie School,2264.6953109739475,37.74492184956579,0,0,0,149.13274237958635,-35.26987005033595
80105105111,Ainslie School,2245.8399521430606,37.43066586905101,0,0,0,149.13497976944703,-35.27219353671215
80105105111,Campbell High School,1557.2562820636174,25.954271367726957,0,0,0,149.13497976944703,-35.27219353671215
80105105112,Ainslie School,1534.4672968047414,25.57445494674569,0,0,0,149.133961969247,-35.26337422483672
80105105115,Ainslie School,2326.749369470477,38.779156157841285,0,0,0,149.1386173453748,-35.27295002427835
80105105116,Ainslie School,1911.080177437365,31.851336290622747,0,0,0,149.13298099458368,-35.26781815966864
80105105117,Ainslie School,1791.6651210597688,29.861085350996145,0,0,0,149.13713104500798,-35.26824906644702
80105105302,Ainslie School,2825.2830563089924,47.08805093848321,0,0,0,149.12533515292614,-35.28136411934593
80105105404,Ainslie School,284.3352488319993,4.738920813866655,1,1,1,149.14186727130803,-35.25453951944478
80105105404,Dickson College,2372.823236352568,39.54705393920947,0,0,0,149.14186727130803,-35.25453951944478
80105105404,North Ainslie Primary School,599.2648735175006,9.987747891958344,1,1,1,149.14186727130803,-35.25453951944478
80105105405,North Ainslie Primary School,624.626418340415,10.410440305673582,0,1,1,149.15093658066976,-35.2502793993474
80105105406,Dickson College,2612.6194880376624,43.54365813396104,0,0,0,149.14366536433351,-35.25176699988548
80105105406,North Ainslie Primary School,609.8345113112156,10.163908521853593,0,1,1,149.14366536433351,-35.25176699988548
80105105501,Dickson College,2629.03208361138,43.817201393523,0,0,0,149.14678286242415,-35.247210514454345
80105105501,Lyneham Primary School,2640.8982583316806,44.014970972194675,0,0,0,149.14678286242415,-35.247210514454345
80105105501,North Ainslie Primary School,1592.2140059924295,26.536900099873826,0,0,0,149.14678286242415,-35.247210514454345
80105105503,Dickson College,2166.950040231092,36.11583400385153,0,0,0,149.1405623866111,-35.242064999990376
80105105503,Lyneham Primary School,2359.562194529666,39.326036575494435,0,0,0,149.1405623866111,-35.242064999990376
80105105503,North Ainslie Primary School,1896.826992436548,31.613783207275798,0,0,0,149.1405623866111,-35.242064999990376
80105105504,Dickson College,1959.835816266133,32.66393027110222,0,0,0,149.13680201817056,-35.24639106968448
80105105504,Lyneham Primary School,2031.4008062699395,33.85668010449899,0,0,0,149.13680201817056,-35.24639106968448
80105105504,North Ainslie Primary School,1541.4379874774577,25.690633124624295,0,0,0,149.13680201817056,-35.24639106968448
80105105506,North Ainslie Primary School,1418.354623941346,23.63924373235577,0,0,0,149.13972446416523,-35.24681354140149
80105105507,Campbell High School,4188.90097366807,69.81501622780117,0,0,0,149.15130301425395,-35.245274564580704
80105105507,Dickson College,2941.291420510573,49.02152367517622,0,0,0,149.15130301425395,-35.245274564580704
80105105508,Dickson College,2604.6350491539083,43.410584152565136,0,0,0,149.14594302027854,-35.241343999808166
80105105508,Lyneham Primary School,2797.2472034524826,46.620786724208045,0,0,0,149.14594302027854,-35.241343999808166
80105105508,North Ainslie Primary School,1972.0202912706493,32.867004854510824,0,0,0,149.14594302027854,-35.241343999808166
80105105509,Dickson College,1857.143382498408,30.9523897083068,0,0,0,149.13718469149842,-35.242764039512195
80105105509,North Ainslie Primary School,1916.0980588522048,31.934967647536745,0,0,0,149.13718469149842,-35.242764039512195
80105105601,Campbell High School,3767.311667869296,62.7885277978216,0,0,0,149.15805768762374,-35.24760818470654
80105105601,North Ainslie Primary School,1223.5399381958202,20.39233230326367,0,0,0,149.15805768762374,-35.24760818470654
80105105602,Campbell High School,3798.558221427457,63.30930369045761,0,0,0,149.16036501312595,-35.249885049277886
80105105602,Dickson College,3792.7645425052415,63.21274237508736,0,0,0,149.16036501312595,-35.249885049277886
80105105602,North Ainslie Primary School,1254.7864917539812,20.913108195899685,0,0,0,149.16036501312595,-35.249885049277886
80105105603,North Ainslie Primary School,1830.8060242522415,30.51343373753736,0,0,0,149.1665321972831,-35.248632359554946
80105105604,Campbell High School,4266.1249597487495,71.10208266247916,0,0,0,149.16192531670586,-35.244186924405376
80105105604,Dickson College,3942.362743592649,65.70604572654415,0,0,0,149.16192531670586,-35.244186924405376
80105105604,North Ainslie Primary School,1761.0934267812618,29.35155711302103,0,0,0,149.16192531670586,-35.244186924405376
80105105605,Ainslie School,981.4297187081246,16.357161978468742,0,0,1,149.16376946276276,-35.25574491985418
80105105605,Campbell High School,3423.710072962718,57.06183454937864,0,0,0,149.16376946276276,-35.25574491985418
80105105605,North Ainslie Primary School,1571.44323332595,26.1907205554325,0,0,0,149.16376946276276,-35.25574491985418
80105105606,North Ainslie Primary School,1903.0045322835383,31.716742204725637,0,0,0,149.1668758442017,-35.252602884824206
80105105607,Dickson College,4321.333649860873,72.02222749768121,0,0,0,149.16666016499028,-35.24382236348317
80105105607,North Ainslie Primary School,2050.997221992788,34.183287033213134,0,0,0,149.16666016499028,-35.24382236348317
80105105701,Lyneham Primary School,2241.597379730579,37.35995632884298,0,0,0,149.13403719686383,-35.23694008984834
80105105702,Lyneham Primary School,1579.7698818003855,26.329498030006427,0,0,0,149.1238800034385,-35.241317154455864
80105105703,Lyneham Primary School,1653.0880291546412,27.551467152577352,0,0,0,149.12348524956664,-35.23829343637273
80105105704,Lyneham Primary School,1760.9730687480449,29.34955114580075,0,0,0,149.12130713773487,-35.23545846942562
80105105705,Lyneham Primary School,1836.795071028309,30.61325118380515,0,0,0,149.11786302478336,-35.239895464286064
80105105708,Lyneham Primary School,752.9336038187369,12.548893396978947,0,1,1,149.1214173942579,-35.24715249775651
80105105709,Lyneham Primary School,199.30345040615487,3.3217241734359146,1,1,1,149.12784735989015,-35.25179431127284
80105105711,Lyneham Primary School,1331.0364037656702,22.18394006276117,0,0,0,149.1326696142517,-35.25036360767281
80105105712,Lyneham Primary School,1157.4620807178976,19.291034678631625,0,0,1,149.13202748950349,-35.257191821793306
80105105713,Lyneham Primary School,123.46752922423296,2.057792153737216,1,1,1,149.12469436487106,-35.2500386376464
80105105714,Lyneham Primary School,455.4191340776449,7.590318901294082,1,1,1,149.1259985848146,-35.24737968862514
80105105715,Lyneham Primary School,1180.298581822104,19.6716430303684,0,0,1,149.13017582454768,-35.256364457342485
80105105801,Dickson College,1673.5993197696669,27.893321996161113,0,0,0,149.11898466753533,-35.26095002435637
80105105801,Lyneham Primary School,1463.070502058677,24.384508367644617,0,0,0,149.11898466753533,-35.26095002435637
80105105802,Lyneham Primary School,475.91611089229485,7.931935181538248,1,1,1,149.12381991872238,-35.25432760453953
80105105803,Lyneham Primary School,876.3399654782662,14.605666091304437,0,1,1,149.12693742220293,-35.258402549965524
80105105804,Dickson College,992.9560113040196,16.549266855066993,0,0,1,149.12049662288834,-35.25754346962971
80105105804,Lyneham Primary School,782.4271935930293,13.040453226550488,0,1,1,149.12049662288834,-35.25754346962971
80105105805,Lyneham Primary School,582.9937645225301,9.716562742042168,1,1,1,149.1196700299948,-35.25369848428786
80105105806,Lyneham Primary School,413.9870962362936,6.89978493727156,1,1,1,149.12071765695725,-35.25109209979035
80105105807,Lyneham Primary School,737.4294796165277,12.290491326942128,0,1,1,149.117525316627,-35.24986263991522
80105105808,Dickson College,1457.6644355667336,24.29440725944556,0,0,0,149.11298153461368,-35.256441730297205
80105105808,Lyneham Primary School,1247.1356178557437,20.78559363092906,0,0,0,149.11298153461368,-35.256441730297205
80105105809,Lyneham Primary School,767.0128715738225,12.783547859563708,0,1,1,149.11814249066822,-35.255507984453445
80105105812,Lyneham Primary School,1539.7835874454736,25.66305979075789,0,0,0,149.11260687964804,-35.26235500466093
80105106006,Dickson College,2401.158185515227,40.019303091920456,0,0,0,149.1220051197275,-35.2691928073315
80105106101,Dickson College,3220.160558018621,53.66934263364369,0,0,0,149.1529580981812,-35.24159385998561
80105106107,Dickson College,3549.823097768948,59.163718296149135,0,0,0,149.15675100000811,-35.243448968379354
80105106108,Dickson College,3756.558915439025,62.609315257317085,0,0,0,149.15945406752897,-35.239944694338604
80105106109,Dickson College,3698.823894776665,61.647064912944415,0,0,0,149.15746472946765,-35.236861369752106
80105106110,Dickson College,3290.3950251862216,54.839917086437026,0,0,0,149.15017521355074,-35.23327419934054
80105106112,Dickson College,3048.14377222806,50.802396203800996,0,0,0,149.15046616978643,-35.23931772960524
80105106114,Campbell High School,5681.461296842343,94.69102161403904,0,0,0,149.1562389441265,-35.22921291842207
80105106119,Campbell High School,5255.658258969495,87.59430431615826,0,0,0,149.15672043033896,-35.2323484143453
80105106119,Dickson College,3867.064975879729,64.45108293132881,0,0,0,149.15672043033896,-35.2323484143453
80105112401,Campbell High School,1784.3940529961285,29.73990088326881,0,0,0,149.1529079685951,-35.291852854804056
80105112401,Campbell Primary School,316.15428548987586,5.269238091497931,1,1,1,149.1529079685951,-35.291852854804056
80105112402,Campbell Primary School,1022.604644852969,17.043410747549483,0,0,1,149.14957365222912,-35.28542499439212
80105112403,Campbell Primary School,668.0674322859164,11.134457204765274,0,1,1,149.1562350373533,-35.28579725971564
80105112404,Campbell Primary School,539.2565503890861,8.987609173151435,1,1,1,149.150876579497,-35.28865108961429
80105112405,Campbell High School,143.6456834956441,2.3940947249274016,1,1,1,149.1491325542718,-35.27792906478204
80105112405,Campbell Primary School,1753.4972953192646,29.22495492198774,0,0,0,149.1491325542718,-35.27792906478204
80105112406,Campbell Primary School,507.8041013799951,8.463401689666584,1,1,1,149.1596739041436,-35.28953284268539
80105112407,Campbell Primary School,870.8352446502886,14.513920744171477,0,1,1,149.14754385943732,-35.289858567942
80105112501,Campbell High School,3646.511086467638,60.775184774460634,0,0,0,149.16573376837036,-35.299372324356554
80105112501,Campbell Primary School,2254.009960527548,37.56683267545914,0,0,0,149.16573376837036,-35.299372324356554
80105112701,Ainslie School,1840.943708367049,30.68239513945082,0,0,0,149.14119817644,-35.27872652998508
80105112701,Campbell High School,1048.2450227200725,17.470750378667876,0,0,1,149.14119817644,-35.27872652998508
80105112702,Ainslie School,1862.37570620842,31.03959510347367,0,0,0,149.13739955414133,-35.28045641950963
80105112702,Campbell High School,1384.8005003484918,23.080008339141532,0,0,0,149.13739955414133,-35.28045641950963
80105112703,Ainslie School,1505.6199522046857,25.093665870078095,0,0,0,149.1399610489701,-35.2853275545014
80105112704,Ainslie School,1506.5259628846447,25.108766048077413,0,0,0,149.14299099365982,-35.28154850453168
80106106202,Forrest Primary  School,1033.9592894689288,17.232654824482147,0,0,1,149.11350130702357,-35.314031799953064
80106106202,Telopea Park School,1670.892678000797,27.848211300013286,0,0,0,149.11350130702357,-35.314031799953064
80106106204,Alfred Deakin High School,1199.7262909406286,19.99543818234381,0,0,1,149.10076326097348,-35.31604989425988
80106106204,Telopea Park School,2843.2837934137456,47.388063223562426,0,0,0,149.10076326097348,-35.31604989425988
80106106205,Alfred Deakin High School,1897.175828714902,31.619597145248367,0,0,0,149.1090890967583,-35.31681192983234
80106106205,Forrest Primary  School,1524.7322377395508,25.412203962325847,0,0,0,149.1090890967583,-35.31681192983234
80106106205,Telopea Park School,2027.7466262170271,33.79577710361712,0,0,0,149.1090890967583,-35.31681192983234
80106106206,Forrest Primary  School,2237.2720346032693,37.28786724338782,0,0,0,149.1031846213128,-35.32438070954766
80106106206,Telopea Park School,2740.286423080746,45.671440384679094,0,0,0,149.1031846213128,-35.32438070954766
80106106207,Telopea Park School,2558.4394673564075,42.640657789273455,0,0,0,149.1028732589471,-35.318479999415274
80106106208,Alfred Deakin High School,1147.3480276796238,19.12246712799373,0,0,1,149.10087906818663,-35.32022998457781
80106106208,Forrest Primary  School,2283.4494984617686,38.05749164102948,0,0,0,149.10087906818663,-35.32022998457781
80106106209,Forrest Primary  School,1609.405132417447,26.823418873624117,0,0,0,149.1091931333464,-35.32020065422335
80106106209,Telopea Park School,2112.419520894924,35.2069920149154,0,0,0,149.1091931333464,-35.32020065422335
80106106301,Forrest Primary  School,563.5854230875844,9.393090384793075,1,1,1,149.12988541987752,-35.31574457942962
80106106301,Telopea Park School,325.4519554761189,5.424199257935315,1,1,1,149.12988541987752,-35.31574457942962
80106106302,Forrest Primary  School,373.86619738727927,6.231103289787987,1,1,1,149.12521968886944,-35.31990926973802
80106106303,Forrest Primary  School,440.8438388715521,7.347397314525868,1,1,1,149.1215467498622,-35.314924484272375
80106106303,Telopea Park School,1307.5665707221478,21.792776178702464,0,0,0,149.1215467498622,-35.314924484272375
80106106304,Forrest Primary  School,788.5490452666228,13.142484087777046,0,1,1,149.1186582179644,-35.31984926965145
80106106304,Telopea Park School,1291.5634337440997,21.52605722906833,0,0,0,149.1186582179644,-35.31984926965145
80106106401,Forrest Primary  School,1451.721105903165,24.19535176505275,0,0,0,149.13898506444812,-35.3188179918272
80106106401,Telopea Park School,800.7182623214461,13.345304372024101,0,1,1,149.13898506444812,-35.3188179918272
80106106402,Forrest Primary  School,1500.0893329685875,25.00148888280979,0,0,0,149.1385712420378,-35.32378649924877
80106106402,Red Hill Primary School,1980.6573966140013,33.01095661023336,0,0,0,149.1385712420378,-35.32378649924877
80106106402,Telopea Park School,1217.524719685326,20.292078661422103,0,0,0,149.1385712420378,-35.32378649924877
80106106403,Telopea Park School,1722.8925049455152,28.71487508242525,0,0,0,149.14227614040786,-35.3270478745249
80106106405,Forrest Primary  School,1866.6028535524665,31.110047559207775,0,0,0,149.13525518482834,-35.33016626773862
80106106405,Red Hill Primary School,1185.5101863389991,19.758503105649986,0,0,1,149.13525518482834,-35.33016626773862
80106106405,Telopea Park School,1770.5786496950889,29.509644161584813,0,0,0,149.13525518482834,-35.33016626773862
80106106407,Red Hill Primary School,1469.0761480899869,24.484602468166447,0,0,0,149.1381783395938,-35.32855073536728
80106106410,Telopea Park School,648.2276453140172,10.803794088566953,0,1,1,149.13711407493395,-35.31856170187923
80106106411,Forrest Primary  School,1591.6947665359423,26.528246108932372,0,0,0,149.1418420430215,-35.32007002934928
80106106411,Red Hill Primary School,2439.169582765838,40.652826379430635,0,0,0,149.1418420430215,-35.32007002934928
80106106411,Telopea Park School,979.1787231919152,16.31964538653192,0,0,1,149.1418420430215,-35.32007002934928
80106106413,Forrest Primary  School,1075.986818984165,17.933113649736082,0,0,1,149.1301131697515,-35.323644477905006
80106106413,Red Hill Primary School,1765.9468203921974,29.432447006536623,0,0,0,149.1301131697515,-35.323644477905006
80106106413,Telopea Park School,1162.230316880508,19.370505281341803,0,0,1,149.1301131697515,-35.323644477905006
80106106415,Red Hill Primary School,878.154059075325,14.63590098458875,0,1,1,149.13325386503774,-35.33434100992148
80106106415,Telopea Park School,2134.1686128445103,35.56947688074184,0,0,0,149.13325386503774,-35.33434100992148
80106106416,Red Hill Primary School,1307.739307455391,21.79565512425652,0,0,0,149.13101076458676,-35.32910596148111
80106106416,Telopea Park School,1806.2435965649595,30.104059942749323,0,0,0,149.13101076458676,-35.32910596148111
80106106701,Forrest Primary  School,3344.2943112348053,55.73823852058009,0,0,0,149.1555425018462,-35.334212324267426
80106106701,Red Hill Primary School,2348.267668563476,39.137794476057934,0,0,0,149.1555425018462,-35.334212324267426
80106106701,Telopea Park School,2814.120335886901,46.90200559811502,0,0,0,149.1555425018462,-35.334212324267426
80106106702,Red Hill Primary School,2153.608561387863,35.89347602313105,0,0,0,149.15206180680138,-35.332794994315535
80106106702,Telopea Park School,2613.727277668572,43.5621212944762,0,0,0,149.15206180680138,-35.332794994315535
80106106703,Red Hill Primary School,1946.7595778680416,32.44599296446736,0,0,0,149.14938878433358,-35.33079047295004
80106106703,Telopea Park School,2345.4636338585683,39.09106056430947,0,0,0,149.14938878433358,-35.33079047295004
80106106704,Forrest Primary  School,2844.2211587174133,47.40368597862356,0,0,0,149.15184105929504,-35.32763193879347
80106106704,Red Hill Primary School,2479.220126151115,41.320335435851916,0,0,0,149.15184105929504,-35.32763193879347
80106106704,Telopea Park School,2221.596361695563,37.02660602825938,0,0,0,149.15184105929504,-35.32763193879347
80106106705,Forrest Primary  School,3212.0518001178843,53.5341966686314,0,0,0,149.15433994604,-35.33103677985584
80106106705,Red Hill Primary School,2451.2542019956645,40.85423669992774,0,0,0,149.15433994604,-35.33103677985584
80106106705,Telopea Park School,2589.4270030960333,43.157116718267226,0,0,0,149.15433994604,-35.33103677985584
80106106706,Forrest Primary  School,3117.9088082092403,51.965146803487336,0,0,0,149.15636837429096,-35.32907862926041
80106106706,Red Hill Primary School,2598.874888142,43.314581469033335,0,0,0,149.15636837429096,-35.32907862926041
80106106706,Telopea Park School,2495.2840111873893,41.58806685312315,0,0,0,149.15636837429096,-35.32907862926041
80106106707,Red Hill Primary School,1490.6227239871082,24.843712066451804,0,0,0,149.14787967574165,-35.341623929703125
80106106707,Telopea Park School,3059.9298665931647,50.998831109886076,0,0,0,149.14787967574165,-35.341623929703125
